date,traffic,newsTitle,predicted_label,score
2016-12-06,"50,000+",Sofia Richie a model and young socialite who also happens to be Lionel Richies daughter and Justin Biebers exgirlfriend was also recently featured in a pink twopiece set with a large python wrapped around her arms for the cover of Complex,celebrity,0.9811483025550842
2016-12-06,"50,000+",The telecom mogul who made his fortune in Japan with SoftBank Group Corp announced his investment plans in the lobby of Trump Tower though he didnt provide details Mr Trump took credit for the investment saying his November victory spurred,technology,0.7258259057998657
2016-12-06,"100,000+",FILE  In this Dec 9 2012 file photo New Orleans Saints defensive end Will Smith appears before an NFL football game against the New York Giants in East Rutherford NJ The trial for Cardell Hayes charged with seconddegree murder in the April 9,crime,0.3627554774284363
2016-12-06,"50,000+",aría Sol Pérez de 23 años todas las mañanas le pone la mejor cara al mal tiempo en el programa Sportia cuando brinda su reporte sobre el clima en la versión mañanera del noticiero de TyC Sports Sin embargo nadie sospechó que atravesaba una,sports,0.9586837887763977
2016-12-08,"100,000+",Baywatch is scheduled to be released on May 26 and follows Johnsons devoted lifeguard character as he butts heads with a brash new recruit played by Zac Efron Michael Berk Douglas Schwartz Gregory J Bonann Beau Flynn and Ivan Reitman will,media and entertainment,0.9024891257286072
2016-12-08,"100,000+",A powerful magnitude 65 earthquake rocked the Northern California coast Thursday morning The quake occurred under the Pacific Ocean about 100 miles west of Ferndale near the Oregon border about 650 am the US Geological Survey said,travel,0.29531776905059814
2016-12-08,"200,000+",SALT LAKE CITY  The Golden State Warriors beat the Utah Jazz 10699 on Thursday night a sevenpoint margin being what remained from a firsthalf 25point lead Some nights especially on a backtoback set the Warriors are playing against boredom,sports,0.9136376976966858
2016-12-08,"200,000+",Greg Lake passed away Wednesday at the age of 69 after a battle with cancer In his heyday he had a monumental voice It sat staunch atop the frenetic keyboards of Emerson Lake  Palmers Keith Emerson who took his own life earlier this year and,tragedy,0.8457184433937073
2016-12-08,"50,000+",Last week J Cole released a surprise documentary called Eyez and two new songsFalse Prophets and Everybody Dies The documentary looked at the process of making his new album 4 Your Eyez Only and previewed a couple tracks from the LP,tragedy,0.9291324615478516
2016-12-08,"1,000,000+",John Glenn a frecklefaced son of Ohio who was hailed as a national hero and a symbol of the space age as the first American to orbit Earth then became a national political figure for 24 years in the Senate died on Thursday in Columbus Ohio He was 95,history,0.8465279340744019
2016-12-08,"100,000+",Its been 36 years since John Lennon was gunned down in the archway of the Dakota building in New York City but his death continues to strike a chord with all those impacted by gun violence today On Thursday his widow Yoko Ono commemorated the,tragedy,0.960861086845398
2016-12-08,"50,000+",DALLAS  Actor Judge Reinhold 59 was arrested Thursday afternoon at Dallas Love Field for disorderly conduct Dallas police confirmed Dallas police say they were called to the airport at 115 pm after Reinhold refused to submit to a screening,celebrity,0.910710334777832
2016-12-08,"50,000+",The frigid air promised earlier this week has arrived in Kansas City sending temperatures tumbling into the midteens and wind chill values approaching zero degrees The temperatures continued to drop early Thursday reaching 14 degrees shortly before,environment,0.5588582754135132
2016-12-08,"100,000+",Alabama coach Nick Saban said Thursday night he remains very supportive of offensive coordinator Lane Kiffins bid to become Houstons next head coach but that he hasnt been informed of a final decision After several days of negotiations and,sports,0.6591600775718689
2016-12-08,"50,000+",Theres no denying that Madonna absolutely killed it on James Cordens Carpool Karaoke Wednesday night The iconic pop star busted out some of her biggest hits including Vogue and Papa Dont Preach while The Late Late Show host tried to keep,media and entertainment,0.8540074825286865
2016-12-08,"200,000+",Last week it was a new Rolling Stones album This week Mick Jagger has a new baby boy The 73yearold rock legend and ballerina Melanie Hamrick 29 welcomed a son Thursday in New York Jaggers rep told the Associated Press The child is Jaggers,celebrity,0.9163305759429932
2016-12-08,"50,000+",In Washington there may be no more loathed profession than that of the lobbyist The political thriller Miss Sloane paints a cynical behindthescenes picture of the great lengths to which paid advocates will go to advance a cause But even if you,politics,0.9646387100219727
2016-12-08,"50,000+",The big surprise on The Late Show Wednesday night was supposed to be Super Mario Run Nintendos imminent 999 mobile game thats out December 15 for iPhones and iPads read TIMEs handson here And it was certainly cute to watch Jimmy Fallon,media and entertainment,0.6944325566291809
2016-12-08,"100,000+",A few days ago PewDiePie made an ominous promise once he reached 50 million subscribers on his YouTube channel he said he was going to delete it And today he hit 50 million subscribers On Twitter now hes doubling down on his promise saying,media and entertainment,0.770859956741333
2016-12-08,"50,000+",These velvet Rihanna Puma Creepers which are 150 a pair are easily the snazziest sneaks on the block Getting on the site was difficult when the shoes went on sale at 10 am ET Theres no confirmed news about whether or not the velvet Creepers,fashion,0.6666362285614014
2016-12-08,"1,000,000+",Derek Carr averaged just 29 yards per attempt in the Raiders loss Thursday at Kansas City AP PhotoCharlie Riedel Add in the elements  21 degrees Fahrenheit at kickoff with a windchill of 12 degrees at Arrowhead Stadium  his massive left guard,environment,0.7616474032402039
2016-12-08,"200,000+",Is the third SpiderMan a charm Sorry Tobey Maguire and Andrew Garfield but at least Tom Holland looks the role of a teenage kid balancing superpowers and homeroom angst in the first SpiderMan Homecoming trailer The upcoming Marvel movie  in,media and entertainment,0.8155485987663269
2016-12-08,"50,000+",ATMORE Ala  The US Supreme Court has again ruled that Alabama can move forward with the execution of an inmate convicted of killing a convenience store clerk more than two decades ago The Supreme Court ruled late Thursday that the execution,crime,0.7778843641281128
2016-12-08,"200,000+",This is a developing story This post will be updated A massive earthquake erupted along a fault line near the Solomon Islands in the southwest Pacific Ocean on Thursday The quake was originally detected as a magnitude8 by the US Geological,tragedy,0.34233495593070984
2016-12-09,"50,000+",Befikre movie review Ranveer Singh Vaani Kapoor film fails to rise above its shiny surface Befikre movie review Ranveer Singh is the life and soul of Befikre Vaani Kapoor is spunky if stymied and yet this Aditya Chopra film lacks depth feeling,media and entertainment,0.6615007519721985
2016-12-09,"20,000+",Asked by Joy Behar if shes enjoyed her time on the show Bure 40 responded Very very much I really have learned so much and Ill take it with me forever Listen this show is legendary and to think that I have been a part of it is really,media and entertainment,0.7329177856445312
2016-12-09,"50,000+",CHARLESTON SC  Shortly after being arrested and about 17 hours after he shot up the fellowship hall at Emanuel African Methodist Episcopal Church Dylann S Roof sat at an oval conference table with two FBI agents and confessed  calmly,crime,0.6749104261398315
2016-12-09,"50,000+",Netflixs Fuller House is back with season 2  and we recapped each episode Read on for the best and worst parts the funniest lines and each halfhours nostalgia score And need a refresher on the first season Check it out here,media and entertainment,0.9258854389190674
2016-12-09,"20,000+",Perhaps shes trying to change the conversation around her and she certainly succeeds on that front Welcome to Taylor Swifts Sexy Side courtesy of an electroRB duet with Zayn Malik called I Dont Wanna Live Forever Fifty Shades Darker,celebrity,0.7617412209510803
2016-12-09,"50,000+",Joseph Mascolo the actor who portrayed iconic Days of Our Lives villain Stefano DiMera died on Wednesday following a battle with Alzheimers disease He was 87 Best known for his role as criminal mastermind on the NBC series Mascolo got his start,tragedy,0.752628743648529
2016-12-09,"200,000+",Kirk Douglas on the set of Paths of Glory 1957 Credit Photograph by Sunset Boulevard  Corbis via Getty Many happy returns to Kirk Douglas who is a hundred years old today How should the occasion be celebrated The most obvious method would be,celebrity,0.8388432264328003
2016-12-09,"200,000+",Johannah Deakin died after a long battle with leukemia early Wednesday It is with immeasurable sadness that Johannah Deakins family said goodbye to Johannah in the early hours of Wednesday 7th December 2016 a statement from her family reads,tragedy,0.9856000542640686
2016-12-09,"50,000+",Maisie Williams sure has a lot of social media who has seen all the posts and photos she has been posting online But recent photos of the Game of Thrones actress that have been swirling in social media surely shocked the online world Maisies,celebrity,0.7505474090576172
2016-12-09,"200,000+",Office Christmas Party Review Dreaming Of A Raunchy Chr Home  Film  TV  Awardsline  Box Office  Business  INTL  Video  Jobs  Got A Tip Tags Articles Breaking News Rogue One On Course For 280M350M Global Opening,media and entertainment,0.9867618680000305
2016-12-09,"50,000+",Olivia Munn and Aaron Rodgers havent been seen together on the red carpet in recent weeks despite the ongoing promotion for her new movie Office Christmas Party However that doesnt mean theres trouble in paradise In fact according to Munns,celebrity,0.37995749711990356
2016-12-09,"20,000+",The new 14track LP  50 minutes from start to finish  dropped at midnight through Republic some 10 weeks later than originally planned Better late than never seems the attitude of his fans whove caused Post Malones name to trend on Twitter in,media and entertainment,0.7261448502540588
2016-12-09,"50,000+",Thanks to Disneys 4 billion purchase of Lucasfilm and its devotion to the legendary scifi franchise Christmas is coming early to Star Wars fans They only had to wait one year for a brand new Star Wars movie as Rogue One A Star Wars Story opens,media and entertainment,0.866603672504425
2016-12-09,"20,000+",Ryan Gosling has three ladies to buy for this Christmas though hes not feeling the present pressure just yet After cradling Ellen DeGeneres in his arms during an appearance on her daytime talk show Friday the actor and father of two discussed what,celebrity,0.5698046088218689
2016-12-09,"50,000+",Breaking news Savannah Guthrie is a mom again The Today cohost 44 and husband of two years Michael Feldman 48 welcomed their second child together on the morning of Thursday Dec 8 a son named Charles Max Feldman according to Today,celebrity,0.6574708223342896
2016-12-09,"20,000+",LOS ANGELES  Actorcomedian TJ Miller star of Silicon Valley and the justopened Office Christmas Party was arrested early Friday after a carservice driver accused him of battery Los Angeles police say Millers arrest came two days before he,celebrity,0.8794577121734619
2016-12-09,"50,000+",Theres goodlooking in the way that regular folks are theres goodlooking in the way that movie stars are and then theres goodlooking in the way the two lead actors of The Bounce Back are  too modelperfect luscious for their own good or at,media and entertainment,0.8747643828392029
2016-12-09,"20,000+",The bout will still headline UFC 206 on Saturday at Air Canada Centre but UFC president Dana White told ESPN that it is now an interim title fight for Holloway only If Pettis wins he wont be an interim champion Pettis will forfeit 20 percent of,sports,0.6252237558364868
2016-12-09,"50,000+",Zendaya is explaining why she chose to eliminate meat from her diet My main reason for being a vegetarian is that Im an animal lover  definitely NOT because I love vegetables the singer and actress 20 shared on her app Zendaya said she,celebrity,0.9463772773742676
2016-12-09,"20,000+",WASHINGTON  With less than hour to spare the Senate late Friday backed legislation averting a government shutdown as coalstate Democrats retreated on longterm health care benefits for retired miners but promised a renewed fight for the working,politics,0.7012621164321899
2016-12-10,"1,000,000+",BALTIMORE  For the first time in 15 years Navy was first to sing its alma mater after its game against Army That gloomy distinction falls to the loser of one of college footballs most storied rivalries one the Midshipmen had owned since,military,0.7123270034790039
2016-12-10,"20,000+",All eyes were on Ashley Graham as she stepped out in New York City on Friday wearing a sheer polka dot dress The 28yearold supermodel and Americas Next Top Model judge flaunted her curves the skintight longsleeve number  which showed off her,celebrity,0.8964642882347107
2016-12-10,"20,000+",In this July 27 2012 file photo Bristol Palin attends the Dancing with the Stars All Stars panel at the Beverly Hilton Hotel in Beverly Hills Calif Former Alaska Gov Sarah Palins daughter announced her pregnancy with her husband Dakota Meyer,celebrity,0.512100100517273
2016-12-10,"100,000+",Led by Seth Gardners stellar night the Champions took an early lead and coasted to a 6950 win Gardner was a wrecking force against the Raiders scoring a gamehigh 28 points He connected on six treys in the win Cascade jumped on the Raiders early,sports,0.8311675190925598
2016-12-10,"50,000+",Frozen the Disney blockbuster  with its anthem of empowerment Let It Go  arrives on network television The Dick Van Dyke Show comes alive in color And Benedict Cumberbatch and Tom Sturridge play Shakespeares kings in The Hollow Crown,media and entertainment,0.9570571780204773
2016-12-10,"100,000+",Nate Kratch scored 19 points with 8for11 shooting to lead Santa Clara to a 7550 win over Division II Cal State East Bay on Saturday Matt Hauser added 15 points and Jared Brownridge scored 11 with six assists for Santa Clara 46 which shot 50,sports,0.623559296131134
2016-12-10,"200,000+",From the humblest of beginnings The Finish Line Inc now boasts 980 locations in US malls and inside Macys department stores Its a success story that would have seemed unfathomable back in 1976 when three basketball buddies started the business,history,0.7465003132820129
2016-12-10,"20,000+",From the humblest of beginnings The Finish Line Inc now boasts 980 locations in US malls and inside Macys department stores Its a success story that would have seemed unfathomable back in 1976 when three basketball buddies started the business,history,0.7465003132820129
2016-12-10,"500,000+",Claudia Lane a sophomore from Malibu California won Foot Locker on Saturday morning in 1705 She gapped the field less than 1200 meters into the race going through a mile in 518 and two miles in 1055 with a significant lead But North Carolinas,sports,0.2755657434463501
2016-12-10,"20,000+",Filed with the US Patent and Trademark Offices Trademark Trial and Appeal Board the opposition asserts that the Bucks new logo is too close to Jagermeisters longstanding stag logo and that some people might confuse the two corporate entities,bussiness,0.7130208611488342
2016-12-10,"50,000+",There has been concern about the future of John Cena in the WWE but it appears that he isnt finished with his run in the company yet While Cena is currently out shooting the season of his television show American Grit right now he is scheduled to,travel,0.7465143203735352
2016-12-10,"20,000+",Jordan Brands Heiress Collection for Holiday 2016 is highlighted with this grade school exclusive rendition of the Air Jordan 11 draped in lavish red velvet Essentially a lifestyleinclined iteration of the iconic basketball sneaker the model is,fashion,0.6377725601196289
2016-12-10,"50,000+",Komplete khaos Kylie Jenner Snapchatted the chaotic scene at her popup shop at the Topanga Mall in Los Angeles on Friday December 9 where fans lined up overnight in anticipation of the stores grand opening,celebrity,0.9472260475158691
2016-12-10,"500,000+",NEW YORK  Louisville sophomore quarterback Lamar Jackson became the schools first Heisman Trophy winner Saturday night beating a crowded field of five finalists to take home college footballs greatest individual honor He is also the youngest,history,0.9072695374488831
2016-12-10,"200,000+",It started with them being pegged as one of the favorites to win MLS Cup having added Jordan Morris to an already excellent team But then Obafemi Martins got a gigantic offer from China right before the season and all of a sudden Seattle were,sports,0.7500259876251221
2016-12-10,"50,000+",Rising country star Maren Morris was only ten years old when the VH1 show Best Week Ever debuted in 2000 If the show was still around today shed certainly be a candidate for a cameo Earlier this week the 26yearold Texas native and reigning CMA,celebrity,0.820900559425354
2016-12-10,"200,000+",Presidentelect Donald Trump is expected to nominate Exxon Mobil Corp Chief Executive Rex Tillerson to be secretary of state a transition official said Saturday a selection that would reach outside the traditional foreign policy establishment to,politics,0.707755982875824
2016-12-10,"20,000+",As reported by the Associated Press it was revealed today that Rudy Giuliani would no longer be considered for a position in the upcoming Trump administration cabinet This comes as a surprise as long time Trump supporter Rudy Giuliani was under,politics,0.7002026438713074
2016-12-10,"20,000+",The simmering distrust between Donald Trump and US intelligence agencies escalated into open antagonism Saturday after the presidentelect mocked a CIA report that Russian operatives had intervened in the US presidential election to help him win,politics,0.5981588959693909
2016-12-10,"50,000+",DETROIT WWJ  Fans of the Air Jordan Space Jam shoes lined up in the blistering cold hours before the Elite Mr Alans store in Detroit opened on Saturday The limited edition Air Jordan XI sneakers  the shoes Michael Jordan wore in the 1996 movie,sports,0.8839886784553528
2016-12-11,"50,000+",Simi Valley police issued an Amber Alert seeking a 31yearold man and his 4yearold son but were able to locate them both safely shortly after the notice went out Police issued the alert for Anthony Tony Giarraputo 31 and his son Jaden,crime,0.7197270393371582
2016-12-11,"50,000+",You would have never thought the Colts would spend most of the afternoon looking like the team that struggled for much of the first half of this season When it was over the Colts aspirations of winning the AFC South took a significant hit with a 22,sports,0.5183507204055786
2016-12-11,"20,000+",Following the news the Broadcast Film Critics Assn announced Saturday that it would not remove the Office Christmas Party star as host We cant wait to see what he does tomorrow on our show said BFCA and Broadcast Television Journalists Assn,media and entertainment,0.9181462526321411
2016-12-11,"2,000,000+",EAST RUTHERFORD NJ  The 2016 Dallas Cowboys have been nothing short of a revelation one crafted through years of good planning smart additions and complimentary pieces They can win fast or slow ugly or pretty through the air or on the,sports,0.8046801090240479
2016-12-11,"100,000+",The film which is the eighth installment in The Fast and the Furious franchise will be released on April 14 2017 in the USA and will star Dwayne The Rock Johnson Vin Diesel Charlize Theron Helen Mirren Scott Eastwood Michelle Rodriguez and,media and entertainment,0.8134480714797974
2016-12-11,"50,000+",New York  Walt Disney Frozen a fantasy tale of a snow queen coming to grips with her icy powers was a stunning winner on store shelves Years after the films release children are still squealing for pretty dolls kiddie karaoke machines and tiny,media and entertainment,0.9138341546058655
2016-12-11,"100,000+",SANTA CLARA  Overtime offered a new and cruel path for the 49ers to extend their franchiserecord losing streak to 12 games and they couldnt resist that Sunday with a 2317 defeat to the New York Jets,sports,0.735440731048584
2016-12-11,"50,000+",This time it wasnt Julio Jones Vic Beasley Jr the Falcons secondyear sensation was one of a handful of players who helped compensate for Jones missing the game with a turf toe injury Beasley put together a monster effort with three sacks,sports,0.5016711354255676
2016-12-11,"100,000+",After famously going without a touchdown in his rookie season Gordon was among the league leaders with 12 rushing and receiving touchdowns this season He entered Sunday third in the league in yards from scrimmage showing incredibly alacrity in the,sports,0.5446513891220093
2016-12-11,"50,000+",The audience in Stockholms Concert Hall many dressed in formal attire clapped to support Smith as she tried anew She appeared to draw a blank again in the third verse but only briefly and finished the song with an emotional performance that left,history,0.6849077343940735
2016-12-11,"50,000+",The Washington Redskins saved their season Sunday on a 25yard touchdown run by Chris Thompson with 153 left in the teams divisional battle with the Philadelphia Eagles Thompson cut left then scampered down the sideline to give Washington a 2722,sports,0.590366005897522
2016-12-11,"50,000+",After leaving Sundays game with a knee injury Miami Dolphins starting quarterback Ryan Tannehill reappeared on his teams sideline wearing a rain coat and a dejected expression on his face The Dolphins fear Tannehill might have torn the anterior,sports,0.6392536759376526
2016-12-11,"50,000+",Steven Hauschka got Seattle on the board with a 28yard field goal with 616 left in the first quarter but it was a momentary reprieve for the Seahawks A Morgan Burnett interception set the Green Bay offense up with a short field Four plays after,sports,0.46902981400489807
2016-12-11,"100,000+",The Steelers are led by Mike Tomlin and Ben Roethlisberger Check the scoreboard above for the final score and click on the stats link for game stats App users For the best mobile experience use the mobile web version Heres the AP recap ORCHARD,sports,0.6505956053733826
2016-12-11,"50,000+",Last week Susan Olsen of Cindy Brady fame was fired from her hosting job at LA Talk Radio after a guest came forward with a homophobic rant she sent him According to The Hollywood Reporter openly gay actor Leon AcordWhiting was a guest on Two,media and entertainment,0.5166771411895752
2016-12-11,"50,000+",Adam Jones thinks Terrelle Pryor is trash So not long after the Bengals handed the Browns their 13th consecutive loss on Sunday Jones went looking for Pryor in an actual trash can It was certainly a lively postgame scene in the Bengals locker room,sports,0.6382235884666443
2016-12-11,"20,000+",Titans and Broncos players had to be separated on the sideline after Aqib Talib retaliated against Harry Douglas for his low hit on Chris Harris Jr Christopher HanewinckelUSA TODAY Sports I was just standing there I was nowhere near the play,sports,0.46126991510391235
2016-12-11,"50,000+",Pretty little besties On Saturday night Shay Mitchell shared a sweet Instagram tribute to her costar and beloved friend Troian Bellisario The same day Bellisario married Suits star Patrick J Adams in southern California To my big sister T on her,celebrity,0.7724023461341858
2016-12-11,"200,000+",The Minnesota Vikings path to the postseason virtually demanded they win out after losing six of their past seven games before Sunday And no matter the resume of their opponent the Vikings need not apologize for coming out of EverBank Field with a,sports,0.6101810932159424
2016-12-11,"200,000+",WASHTENAW COUNTY MI  A winter storm warning for the Ann Arbor area and snowy conditions are prompting Washtenaw County schools to cancel for Monday Dec 12 Ann Arbor Public Schools Chelsea School District Dexter Community Schools,travel,0.8419743776321411
2016-12-12,"50,000+",The Packers have rattled off three straight wins after Aaron Rodgers declared that he believed the team could run the table Dylan BuellGetty Images Id say strong to quite strong Rodgers said mimicking actor Ben Stillers line in the movie It,media and entertainment,0.876511812210083
2016-12-12,"50,000+",The reports come as Syrian soldiers recaptured neighborhoods of east Aleppo in what could be the rebels last stand against government forces CNN has not been able to verify the execution reports Young people especially were executed said Ahmad,tragedy,0.7028650045394897
2016-12-12,"50,000+",Ronaldo on Monday won his third Ballon dOr award which this year is being handed out by France Football magazine separately from FIFA Ronaldo also took home the Ballon dOr prize in 2013 and 2014 and the FIFA award in 2008 while still playing for,sports,0.7374253273010254
2016-12-12,"100,000+",On Monday night Dec 12 Billy Gilman debuted a brandnew original song Because of Me and its accompanying music video as part of The Voice Season 11 finale Because of Me is a poppy love song that finds Gilman musing I just wanna be the,media and entertainment,0.35802674293518066
2016-12-12,"500,000+",NEW YORK  Shortly after taking over the College Board in 2012 new CEO David Coleman circulated an internal memo laying out what he called a beautiful vision It was his 7800word plan for transforming the organizations signature product the SAT,education,0.8158199191093445
2016-12-12,"50,000+",After giving a European Championship title to Portugal and another Champions League trophy to Real Madrid Cristiano Ronaldo ends the year with something just for himself  his fourth world player of the year award Ronaldo on Monday won his third,sports,0.810039758682251
2016-12-12,"200,000+",Two bright celestial scenes are going to play out in the heavens on Tuesday night and Wednesday morning a supermoon and a meteor shower While the supermoon of November was the subject of plenty of attention the evening of December 14 will also,science,0.37100428342819214
2016-12-12,"50,000+",Dunkirk is one my most anticipated movies of 2017 and I genuinely like or love every Christopher Nolan movie that isnt titled The Dark Knight Rises The thought of one of our most ambitious filmmakers tackling a World War II story like this sends warm,history,0.8087370991706848
2016-12-12,"50,000+",The Electoral College system gives a bunch of regular peopleDemocrats and Republicansreal power over the Presidentelect and theyve got the next week to use that power or lose it according to a Clinton ally with knowledge of her teams thinking,politics,0.9700890779495239
2016-12-12,"1,000,000+",Tarek El Moussa and Christina El Moussas marriage was skating on thin ice long before their separation announcement E News has learned An insider tell us the former couple behind HGTVs Flip or Flop whose offscreen turmoil came to light Monday,celebrity,0.8565566539764404
2016-12-12,"500,000+",The nominations for the 74th Golden Globe Awards were announced this morning Issa Rae Natalie Portman and Ruth Negga all are nominees for their work on both television and film highlighting the scope of the awards Sausage Party was shut out of,media and entertainment,0.9582371115684509
2016-12-12,"100,000+",Green Monday the online sales event that generally takes place the second Monday of December returns today with discounts from virtually every retailer under the sun Naturally the biggest players in retail are trying to make a splash with special,environment,0.8331522941589355
2016-12-12,"100,000+",Aqib Talib and the rest of the Broncos defense were furious with Titans receiver Harry Douglas after Douglas threw a cutblock right into Chris Harris Jrs right knee yesterday Talib brawled with Douglas on the very next play but that apparently,crime,0.37657222151756287
2016-12-12,"50,000+",Going live on Instagram is built into that same Instagram Story feature  those already acclimated or not acclimated with Instagram Stories will have no problem with learning how to go live If the feature is not available on your Instagram it soon,technology,0.7247061729431152
2016-12-12,"200,000+",Emotions were raw among Rams players Monday night a mixture of anger sadness frustration and embarrassment permeating their locker room in the wake of Coach Jeff Fishers firing John Fassel  the unassuming and energetic specialteams,sports,0.7118966579437256
2016-12-12,"50,000+",Meet Me in St Louis 8 pm Turner Classic Movies  In this 1944 classic a family stays in town for the 1904 Worlds Fair and Judy Garland more Judy sings one of the saddest Christmas song ever written,tragedy,0.9846481084823608
2016-12-12,"100,000+",Alabama offensive coordinator Lane Kiffin has agreed to become Florida Atlantics next football coach Although the school hasnt announced the move Crimson Tide coach Nick Saban said in a Monday news conference that FAU had made a great hire,sports,0.7267213463783264
2016-12-12,"500,000+",On Monday night the Ravens showed a national television audience that they have the mettle to rally against QB Tom Brady and the New England Patriots Baltimore just couldnt come up with the big plays in the fourth quarter that are required to beat,sports,0.5453877449035645
2016-12-12,"200,000+",Niantic had players on edge with a big announcement today that promised to add new Pokémon into Pokémon GO in some capacity Players have been hotly debating whether it would be the Legendary Gen 1 Pokémon added into the mix at last or perhaps,media and entertainment,0.7371049523353577
2016-12-12,"50,000+",The North American Aerospace Defense Command or NORAD has been tracking Santa Claus annual Christmas Eve journey to deliver presents to good boys and girls for decades This year marks the 61st anniversary of the effort and we have about 1500,history,0.662086009979248
2016-12-13,"2,000,000+",Alan Thicke a Canadian singer songwriter and actor best remembered for his portrayal of a father who was the ultimate suburban middlebrow dispenser of advice to his children on the television sitcom Growing Pains died on Tuesday He was 69,media and entertainment,0.8718748092651367
2016-12-13,"20,000+",Because on Monday night with the New England Patriots receiving corps including dynamic tight end Rob Gronkowski decimated by injuries quarterback Tom Brady turned to Chris Hogan the Penn State lacrosse player turned Monmouth wide out on the,sports,0.9182279109954834
2016-12-13,"50,000+",Chris Pratt and Jennifer Lawrence are two of the most likable stars in Hollywood so its no wonder the press tour for their upcoming romantic scifi thriller Passengers has been nothing short of hilarious The two have exchanged playground insults,media and entertainment,0.42703261971473694
2016-12-13,"200,000+",Aly Raisman and Colton Underwood just made their relationship red carpet official The two stepped out for the Sports Illustrated Sportsperson of the Year Ceremony at the Barclays Center in Brooklyn NY Monday four months after the Raiders tight,celebrity,0.7912296056747437
2016-12-13,"200,000+",Cuisinart has issued a voluntary recall for about 8 million food processors because of a risk of the blade cracking and breaking off into food according to a release from the US Consumer Product Safety Commission issued Tuesday Conair the company,food,0.9301311373710632
2016-12-13,"50,000+",NASHVILLE Tenn  Country music icon Dolly Partons home and businesses in East Tennessee were spared from deadly wildfires last month but shes pitching in to help her neighbors recover from the devastation She was to headline a telethon Tuesday,celebrity,0.8152632117271423
2016-12-13,"100,000+",If you arent aware of model India Love and her huge presence on Instagram you may remember her as the foundation of the beef between Lil Yachty and Soulja Boy She wasnt directly involved what happened was Soulja put up a coupley Instagram pic of,celebrity,0.7994436025619507
2016-12-13,"20,000+",Chrissy Teigen and John Legend are unquestionably the cutest couple in Hollywood They like to do everything together touring vacations cooking andselfmutilation Teigen told Ellecom about a kitchen incident that almost kept her beloved husband,celebrity,0.7795847058296204
2016-12-13,"200,000+",The meeting was requested by Kanye and we were delighted to host him Ms Hicks wrote adding They had a very positive and productive conversation She did not elaborate but later in the afternoon Mr West said on Twitter that he wanted to meet,celebrity,0.67963707447052
2016-12-13,"50,000+",Kelly Clarksons take on Its Quiet Uptown on The Hamilton Mixtape was an immediate standout Her recent lowkey cover of the number from LinManuel Mirandas acclaimed musical is no different The Invincible singer visited the Honda Stage at,media and entertainment,0.8818256855010986
2016-12-13,"20,000+",Like so many other celebrities Candace Cameron Bure 40 was deeply devastated by the death of star Alan Thicke on Dec 13 But she was one of the few who could say she knew him almost her entire life as her older brother Kirk Cameron 46 played,tragedy,0.962135910987854
2016-12-13,"100,000+",The Jets expressed condolences on Twitter Facebook and Instagram Rest easy Konrad Reuland Our deepest sympathies are with his family  friends RIPKonrad read the team Twitter account Tackle Ben Ijalana was a hotel floor mate with Reuland in,tragedy,0.9340680837631226
2016-12-13,"20,000+",Prince Harry and Meghan Markle are getting into the Christmas spirit as they were spotted purchasing their first tree together E News confirms The couple shopped at the Pines and Needles store in London Monday night where they purchased a Nordmann,celebrity,0.8219431042671204
2016-12-13,"100,000+",Blizzard announced the latest seasonal event for Overwatch that adds holidaythemed unlockable items to the online teambased shooter for a limited time The event runs from December 13th through January 2nd and offers a variety of festive player,media and entertainment,0.8106664419174194
2016-12-13,"200,000+",Under its chief executive Rex W Tillerson the giant oil company sidestepped Baghdad and Washington signing a deal directly with the Kurdish administration in the countrys north The move undermined Iraqs central government strengthened Kurdish,politics,0.6343563795089722
2016-12-13,"100,000+",WASHINGTON  Presidentelect Donald J Trump plans to name Rick Perry the former governor of Texas to lead the Energy Department an agency far more devoted to national security and basic science than to the extraction of fossil fuels that is Mr,politics,0.581307590007782
2016-12-13,"50,000+",With the huge box office success of the 2015 Star Wars The Force Awakens Rogue One A Star Wars Story keeps the Force alive as a spinoffanthology set just before the original 1977 movie Star Wars now subtitled A New Hope Directed by,media and entertainment,0.804253101348877
2016-12-13,"50,000+",During a round of Spin the Message in a Bottle with Sting and his wife Trudie Styler the latenight host decided that instead of kissing and telling he would just kiss The game was simpleeach player spun the virtual bottle and whoever the bottle,media and entertainment,0.39274269342422485
2016-12-13,"20,000+",This week Netflix surprised everyone with the news that a new eightepisode series The OA will premiere on Friday Like summer megahit Stranger Things the intriguing new show about a 20something woman looks to combine elements of science fiction,media and entertainment,0.9269199371337891
2016-12-13,"20,000+",Its finally here After no less than seven betas delivered in record time Apple has released iOS 102 and the good news is the company has decided to keep one of the best easter eggs from the betas Great Features and Nasty Surprises are my,technology,0.8060890436172485
2016-12-14,"50,000+",Club America will face Real Madrid on Thursday in the FIFA Club World Cup in Japan America is coming off a 21 win over Jeonbuk Motors in its last Club World Cup game Real Madrid beat Deportivo La Coruna on Sunday in La Liga play before arriving in,sports,0.5797943472862244
2016-12-14,"200,000+",Bruno Mars helped James Corden get to work last night in the Late Late Show hosts Carpool Karaoke The duo sang a over a dozen Mars songs  24K Magic Locked Out of Heaven Grenade Versace on the Floor If I Knew Uptown Funk and,media and entertainment,0.9464366436004639
